timestamp,pitch_offset,roll_offset,rbfnn_lr,cost,verdict
2026-04-14 00:10:45.168508,-0.00704,-0.01003,0.00360,456.42,NEAR_FLIP
2026-04-14 00:12:12.337281,0.01775,0.00480,0.02080,656.02,NEAR_FLIP
2026-04-14 00:13:34.750208,-0.00322,0.07143,0.00983,659.87,NEAR_FLIP
2026-04-14 00:14:56.936958,-0.03803,-0.03383,0.01184,661.06,NEAR_FLIP
2026-04-14 00:16:35.719046,0.07009,0.07997,0.02064,255.01,LOW_ALT
2026-04-14 00:18:14.507789,0.01182,-0.02622,0.01112,555.63,STUCK
2026-04-14 00:19:41.047842,0.01262,-0.00646,0.01480,659.45,NEAR_FLIP
2026-04-14 00:21:20.273953,-0.04740,0.05000,0.02400,259.01,LOW_ALT
2026-04-14 00:22:45.417789,0.01805,-0.00085,0.01127,457.52,NEAR_FLIP
2026-04-14 00:24:09.920221,-0.04565,-0.00964,0.01364,663.49,NEAR_FLIP
2026-04-14 00:25:34.156606,-0.03351,0.05764,0.00567,657.12,NEAR_FLIP
2026-04-14 00:26:58.366126,0.02277,-0.05503,0.00783,659.97,NEAR_FLIP
2026-04-14 00:28:21.492470,-0.07059,-0.05019,0.01515,659.83,NEAR_FLIP
2026-04-14 00:29:59.689014,0.00652,-0.05053,0.02219,555.63,STUCK
2026-04-14 00:31:23.865674,-0.00205,-0.04312,0.00901,657.18,NEAR_FLIP
2026-04-14 00:32:46.221115,-0.08794,-0.02732,0.00502,659.08,NEAR_FLIP
2026-04-14 00:34:24.725709,0.01043,-0.02933,0.01118,557.12,STUCK
2026-04-14 00:35:45.753690,-0.09970,-0.02405,0.01240,656.90,NEAR_FLIP
2026-04-14 00:37:11.942245,-0.05707,-0.01891,0.00400,656.00,NEAR_FLIP
2026-04-14 00:38:50.738748,-0.03551,0.00110,0.00933,556.69,STUCK
2026-04-14 00:40:12.844599,0.06805,-0.01735,0.01872,659.32,NEAR_FLIP
2026-04-14 00:41:45.755145,-0.06432,0.00776,0.01018,410.94,NEAR_FLIP
2026-04-14 00:43:23.335866,-0.01698,-0.01150,0.00847,458.13,NEAR_FLIP
2026-04-14 00:44:53.823281,-0.00896,-0.00286,0.00500,409.77,NEAR_FLIP
2026-04-14 00:46:18.520404,-0.00372,0.01871,0.01931,457.60,NEAR_FLIP
2026-04-14 00:47:41.747929,-0.06419,0.02099,0.01625,460.62,NEAR_FLIP
2026-04-14 00:49:03.924417,-0.06061,0.07985,0.01153,657.71,NEAR_FLIP
2026-04-14 00:50:42.335394,-0.03192,-0.02529,0.00781,556.73,STUCK
2026-04-14 00:52:04.742459,-0.09747,-0.06342,0.02393,658.50,NEAR_FLIP
2026-04-14 00:53:31.193013,-0.02833,-0.01476,0.00688,655.99,NEAR_FLIP
2026-04-14 00:54:55.412537,-0.05128,-0.02291,0.01173,458.52,NEAR_FLIP
2026-04-14 00:56:22.528187,-0.00621,-0.01254,0.00887,657.78,NEAR_FLIP
2026-04-14 00:57:45.281349,0.09855,0.01121,0.00927,461.21,NEAR_FLIP
2026-04-14 00:59:09.392064,-0.05169,0.03056,0.02345,657.54,NEAR_FLIP
2026-04-14 01:00:37.588957,-0.09093,-0.05351,0.01446,410.39,NEAR_FLIP
2026-04-14 01:02:02.009467,-0.05205,0.04867,0.00870,656.80,NEAR_FLIP
2026-04-14 01:03:27.156294,-0.00283,0.03159,0.01881,658.68,NEAR_FLIP
2026-04-14 01:04:49.579252,-0.08827,-0.00526,0.01851,657.94,NEAR_FLIP
2026-04-14 01:06:14.081156,-0.07061,0.00371,0.00642,655.92,NEAR_FLIP
2026-04-14 01:07:52.316268,0.04518,-0.06737,0.01458,255.75,LOW_ALT
2026-04-14 01:09:31.129902,0.02021,-0.06234,0.01561,456.57,NEAR_FLIP
2026-04-14 01:11:09.875510,-0.07281,0.04340,0.01473,8.33,FLEW
2026-04-14 01:12:34.048804,-0.07218,0.03830,0.01328,458.82,NEAR_FLIP
2026-04-14 01:13:54.471900,-0.08418,0.05974,0.01411,660.05,NEAR_FLIP
2026-04-14 01:15:33.843158,-0.03483,-0.05372,0.01409,256.01,LOW_ALT
2026-04-14 01:17:00.080521,0.03955,0.06573,0.02045,457.80,NEAR_FLIP
2026-04-14 01:18:25.276777,0.03476,0.02887,0.02243,656.77,NEAR_FLIP
2026-04-14 01:19:47.447461,-0.09572,0.04655,0.01432,659.32,NEAR_FLIP
2026-04-14 01:21:15.624159,-0.00998,0.01415,0.01065,657.23,NEAR_FLIP
2026-04-14 01:22:36.411251,-0.12850,0.05946,0.01109,660.04,NEAR_FLIP
2026-04-14 01:24:08.883534,0.06161,0.06691,0.02134,456.56,NEAR_FLIP
2026-04-14 01:25:36.093448,0.08756,0.07631,0.01540,460.77,NEAR_FLIP
2026-04-14 01:27:00.532309,-0.01278,-0.07649,0.01339,656.13,NEAR_FLIP
2026-04-14 01:28:38.770648,0.00424,-0.00761,0.00614,556.29,STUCK
2026-04-14 01:30:17.218441,0.00130,-0.05019,0.00904,556.69,STUCK
2026-04-14 01:31:37.395268,0.06529,0.04925,0.01317,462.89,NEAR_FLIP
2026-04-14 01:32:58.057572,-0.11180,0.03168,0.01382,656.87,NEAR_FLIP
2026-04-14 01:34:26.736925,-0.06007,0.04732,0.01435,457.71,NEAR_FLIP
2026-04-14 01:35:53.772935,0.04100,0.00716,0.00614,457.71,NEAR_FLIP
2026-04-14 01:37:13.923999,-0.10257,-0.05530,0.00843,658.07,NEAR_FLIP
2026-04-14 01:38:34.384589,-0.11738,0.01270,0.02465,665.97,NEAR_FLIP
2026-04-14 01:39:58.809332,-0.03474,0.02927,0.01593,656.06,NEAR_FLIP
2026-04-14 01:41:21.232110,-0.04608,-0.07414,0.00832,657.08,NEAR_FLIP
2026-04-14 01:42:43.942366,-0.08954,0.01676,0.01428,657.38,NEAR_FLIP
2026-04-14 01:44:12.382059,-0.12632,-0.00391,0.01996,651.38,NEAR_FLIP
2026-04-14 01:45:34.870774,0.01491,0.07636,0.00601,460.54,NEAR_FLIP
2026-04-14 01:46:57.797773,-0.06068,0.02026,0.01520,659.64,NEAR_FLIP
2026-04-14 01:48:22.561733,-0.09170,-0.05553,0.00851,459.06,NEAR_FLIP
2026-04-14 01:49:42.985005,-0.09186,0.04719,0.01639,658.53,NEAR_FLIP
2026-04-14 01:51:06.079040,-0.03972,0.04527,0.01529,659.72,NEAR_FLIP
2026-04-14 01:52:28.744872,0.07514,-0.04980,0.01379,656.25,NEAR_FLIP
2026-04-14 01:53:46.814607,-0.06586,0.05638,0.01163,650.93,NEAR_FLIP
2026-04-14 01:55:07.388363,0.05717,-0.03406,0.01444,660.52,NEAR_FLIP
2026-04-14 01:56:32.012764,-0.04587,-0.06240,0.00393,660.77,NEAR_FLIP
2026-04-14 01:57:54.472956,-0.05656,-0.04756,0.01764,656.45,NEAR_FLIP
2026-04-14 01:59:23.016038,0.05647,0.03377,0.01021,458.84,NEAR_FLIP
2026-04-14 02:01:01.111632,-0.07969,0.03513,0.00984,256.46,LOW_ALT
2026-04-14 02:02:23.796328,-0.06548,0.05828,0.01605,656.31,NEAR_FLIP
2026-04-14 02:03:51.970311,-0.05558,0.01686,0.02494,410.87,NEAR_FLIP
2026-04-14 02:05:16.399149,-0.03928,0.02988,0.01384,656.28,NEAR_FLIP
2026-04-14 02:06:54.947145,-0.14604,0.03482,0.00638,263.78,LOW_ALT
2026-04-14 02:08:33.199843,-0.05240,-0.00476,0.01597,555.82,STUCK
2026-04-14 02:09:55.700105,0.05140,-0.03658,0.01877,458.65,NEAR_FLIP
2026-04-14 02:11:20.462891,-0.02893,0.03694,0.00367,655.99,NEAR_FLIP
2026-04-14 02:12:43.663253,-0.10619,0.02499,0.01916,658.21,NEAR_FLIP
2026-04-14 02:14:06.423610,-0.06354,0.03862,0.01733,660.48,NEAR_FLIP
2026-04-14 02:15:31.142513,-0.02163,-0.05752,0.00716,658.01,NEAR_FLIP
2026-04-14 02:16:53.391061,-0.08190,0.01815,0.01331,664.28,NEAR_FLIP
2026-04-14 02:18:18.572326,-0.10156,-0.06150,0.01387,460.23,NEAR_FLIP
2026-04-14 02:19:57.045315,-0.02548,0.03051,0.01683,12.53,FLEW
2026-04-14 02:21:18.218768,0.07591,0.06855,0.00338,660.10,NEAR_FLIP
2026-04-14 02:22:42.671982,-0.08930,-0.02861,0.01438,659.51,NEAR_FLIP
2026-04-14 02:24:03.082673,-0.08693,0.05586,0.01381,659.39,NEAR_FLIP
2026-04-14 02:25:23.524299,0.09251,0.03290,0.01900,661.54,NEAR_FLIP
2026-04-14 02:26:47.642727,-0.07542,0.05554,0.01662,655.50,NEAR_FLIP
2026-04-14 02:28:07.736969,-0.12938,0.04259,0.01967,660.50,NEAR_FLIP
2026-04-14 02:29:32.282275,0.09797,0.01686,0.02370,663.37,NEAR_FLIP
2026-04-14 02:30:51.567299,-0.09277,0.01835,0.01357,651.47,NEAR_FLIP
2026-04-14 02:32:16.061786,-0.10284,-0.07627,0.01753,461.35,NEAR_FLIP
2026-04-14 02:33:43.179321,-0.05500,0.03354,0.01486,455.59,NEAR_FLIP
2026-04-14 02:35:16.086502,-0.07229,0.03381,0.01331,408.54,NEAR_FLIP
2026-04-14 02:36:38.218428,-0.03955,0.03259,0.01672,658.02,NEAR_FLIP
2026-04-14 02:37:58.633167,-0.12072,0.03888,0.01124,659.60,NEAR_FLIP
2026-04-14 02:39:19.092978,0.07451,0.00838,0.00534,659.68,NEAR_FLIP
2026-04-14 02:40:44.192171,-0.05635,-0.02439,0.01789,657.65,NEAR_FLIP
2026-04-14 02:42:04.617922,-0.14993,-0.02348,0.00551,662.29,NEAR_FLIP
2026-04-14 02:43:24.726936,-0.07196,0.07086,0.01742,653.29,NEAR_FLIP
2026-04-14 02:44:46.873303,-0.00638,0.07435,0.00326,657.91,NEAR_FLIP
2026-04-14 02:46:09.135299,-0.02896,-0.04909,0.00909,659.36,NEAR_FLIP
2026-04-14 02:47:47.357124,-0.12174,0.01273,0.02186,58.23,FLEW
2026-04-14 02:49:25.822320,0.02612,0.06059,0.01534,260.11,LOW_ALT
2026-04-14 02:50:45.982052,-0.10787,0.05943,0.01241,657.28,NEAR_FLIP
2026-04-14 02:52:24.729013,0.04344,0.01869,0.02420,56.96,FLEW
2026-04-14 02:53:48.289538,-0.08365,0.05474,0.01299,657.74,NEAR_FLIP
2026-04-14 02:55:08.742177,-0.07894,0.06469,0.01193,659.87,NEAR_FLIP
2026-04-14 02:56:31.167086,0.08518,-0.06917,0.01353,660.11,NEAR_FLIP
2026-04-14 02:57:52.074600,-0.08957,0.03461,0.01496,658.64,NEAR_FLIP
2026-04-14 02:59:14.317006,0.09853,0.00216,0.01257,460.66,NEAR_FLIP
2026-04-14 03:00:36.772066,-0.07759,0.01348,0.01207,657.13,NEAR_FLIP
2026-04-14 03:02:00.949542,-0.02716,0.04401,0.01491,459.80,NEAR_FLIP
2026-04-14 03:03:31.703103,-0.12887,-0.04391,0.02470,656.45,NEAR_FLIP
2026-04-14 03:05:08.110720,0.03571,-0.03182,0.00363,657.64,NEAR_FLIP
2026-04-14 03:06:46.606021,0.01215,0.00320,0.01104,257.82,LOW_ALT
2026-04-14 03:08:16.871293,-0.06122,0.06719,0.01379,411.76,NEAR_FLIP
2026-04-14 03:09:39.288052,-0.09914,0.03372,0.01395,657.89,NEAR_FLIP
2026-04-14 03:11:02.463715,-0.02263,-0.05285,0.02472,660.04,NEAR_FLIP
2026-04-14 03:12:23.109818,-0.08993,0.02821,0.01469,659.93,NEAR_FLIP
2026-04-14 03:13:47.309624,-0.09707,0.07369,0.00972,657.05,NEAR_FLIP
2026-04-14 03:15:25.840031,0.07180,-0.05679,0.01456,259.74,LOW_ALT
2026-04-14 03:16:45.842341,-0.08994,0.03852,0.01828,655.15,NEAR_FLIP
2026-04-14 03:18:04.318057,-0.14770,0.07806,0.00436,664.08,NEAR_FLIP
2026-04-14 03:19:26.757036,-0.05343,0.07482,0.01045,657.51,NEAR_FLIP
2026-04-14 03:21:05.563400,0.09417,0.02016,0.01763,259.03,LOW_ALT
2026-04-14 03:22:28.326555,-0.05998,0.04194,0.01347,657.60,NEAR_FLIP
2026-04-14 03:23:59.581554,-0.06990,0.03620,0.01025,410.32,NEAR_FLIP
2026-04-14 03:25:26.009425,0.09430,-0.02202,0.01942,661.44,NEAR_FLIP
2026-04-14 03:26:50.408337,-0.05957,0.02156,0.01485,656.60,NEAR_FLIP
2026-04-14 03:28:28.911307,0.04880,0.04515,0.01960,256.05,LOW_ALT
2026-04-14 03:30:08.189963,-0.10552,0.05224,0.01269,11.34,FLEW
2026-04-14 03:31:29.364345,-0.14628,-0.04896,0.01621,660.55,NEAR_FLIP
2026-04-14 03:33:07.685987,-0.04816,0.02742,0.01231,555.15,STUCK
2026-04-14 03:34:30.257177,-0.08802,0.01790,0.02425,659.11,NEAR_FLIP
2026-04-14 03:35:50.763100,-0.11199,0.04284,0.01115,660.32,NEAR_FLIP
2026-04-14 03:37:10.853015,-0.10753,0.04833,0.01526,659.08,NEAR_FLIP
2026-04-14 03:38:35.277122,-0.03975,0.05909,0.01079,660.21,NEAR_FLIP
2026-04-14 03:39:56.133838,-0.07536,0.04990,0.01164,660.23,NEAR_FLIP
2026-04-14 03:41:14.831236,0.08737,-0.07544,0.01882,463.64,NEAR_FLIP
2026-04-14 03:42:37.391686,-0.03968,0.07484,0.02190,658.29,NEAR_FLIP
2026-04-14 03:44:16.536112,0.05691,0.05594,0.00437,554.07,STUCK
2026-04-14 03:45:38.778095,-0.08235,0.05960,0.01520,657.70,NEAR_FLIP
2026-04-14 03:47:11.009238,-0.04452,-0.01710,0.00518,457.40,NEAR_FLIP
2026-04-14 03:48:33.420779,-0.12561,-0.06946,0.00662,658.22,NEAR_FLIP
2026-04-14 03:49:57.636836,0.04587,-0.00740,0.02484,459.46,NEAR_FLIP
2026-04-14 03:51:20.046253,0.01337,-0.07928,0.01390,460.05,NEAR_FLIP
2026-04-14 03:52:58.534518,-0.03241,0.01837,0.02214,259.66,LOW_ALT
2026-04-14 03:54:18.741625,-0.08854,0.05451,0.01568,658.98,NEAR_FLIP
2026-04-14 03:55:43.189640,0.04137,0.05276,0.01705,460.09,NEAR_FLIP
2026-04-14 03:57:05.872044,0.06772,0.00371,0.00714,659.90,NEAR_FLIP
2026-04-14 03:58:23.891364,-0.11039,0.06599,0.01763,664.27,NEAR_FLIP
2026-04-14 03:59:46.964399,-0.04724,0.06346,0.01058,659.18,NEAR_FLIP
2026-04-14 04:01:09.973377,0.07015,-0.03898,0.01361,659.20,NEAR_FLIP
2026-04-14 04:02:48.730823,-0.14951,-0.03267,0.00771,252.44,LOW_ALT
2026-04-14 04:04:13.358822,-0.08619,0.05524,0.01185,655.75,NEAR_FLIP
2026-04-14 04:05:44.901173,-0.06697,-0.00996,0.01614,656.10,NEAR_FLIP
2026-04-14 04:07:23.129352,-0.02877,0.06118,0.01794,258.35,LOW_ALT
2026-04-14 04:08:45.383336,-0.07475,0.03575,0.01152,657.16,NEAR_FLIP
2026-04-14 04:10:05.942134,-0.12498,-0.04167,0.00417,658.32,NEAR_FLIP
2026-04-14 04:11:39.061520,-0.03916,-0.01671,0.01513,661.56,NEAR_FLIP
2026-04-14 04:13:01.235044,-0.04169,0.05615,0.01203,660.07,NEAR_FLIP
2026-04-14 04:14:27.844488,-0.06598,0.04533,0.01657,658.85,NEAR_FLIP
2026-04-14 04:16:05.987669,-0.07479,0.05353,0.01566,257.22,LOW_ALT
2026-04-14 04:17:28.409631,-0.06791,0.08000,0.01438,659.01,NEAR_FLIP
2026-04-14 04:18:52.571408,-0.07506,0.03556,0.02238,659.28,NEAR_FLIP
2026-04-14 04:20:31.362897,0.09908,-0.00659,0.01267,254.54,LOW_ALT
2026-04-14 04:21:51.855571,-0.10972,-0.02484,0.00620,661.08,NEAR_FLIP
2026-04-14 04:23:10.563985,-0.11635,0.04350,0.01407,651.78,NEAR_FLIP
2026-04-14 04:24:39.026469,-0.01693,0.05437,0.00467,456.62,NEAR_FLIP
2026-04-14 04:26:09.648353,-0.00931,0.05373,0.01792,415.17,NEAR_FLIP
2026-04-14 04:27:32.085078,0.05497,-0.00390,0.00700,658.06,NEAR_FLIP
2026-04-14 04:29:02.829468,-0.12322,-0.07476,0.00438,413.57,NEAR_FLIP
2026-04-14 04:30:25.216878,0.05717,-0.07433,0.01349,658.71,NEAR_FLIP
2026-04-14 04:32:00.176135,-0.09024,-0.03268,0.02281,408.10,NEAR_FLIP
2026-04-14 04:33:22.913893,-0.00991,0.04453,0.01475,659.43,NEAR_FLIP
2026-04-14 04:34:43.082718,-0.10958,0.01733,0.01668,656.72,NEAR_FLIP
2026-04-14 04:36:05.168274,0.00076,0.03410,0.00933,457.24,NEAR_FLIP
2026-04-14 04:37:43.767676,0.00651,-0.01362,0.00801,556.23,STUCK
2026-04-14 04:39:03.945682,0.07913,-0.01241,0.01855,460.75,NEAR_FLIP
2026-04-14 04:40:28.142782,-0.09684,0.05116,0.01676,416.03,NEAR_FLIP
2026-04-14 04:41:50.356838,-0.06472,0.03963,0.01298,658.07,NEAR_FLIP
2026-04-14 04:43:11.096497,-0.10646,0.01735,0.00985,658.45,NEAR_FLIP
2026-04-14 04:44:34.348253,-0.02930,0.03577,0.01070,657.77,NEAR_FLIP
2026-04-14 04:45:54.448806,-0.12098,-0.05076,0.00711,658.78,NEAR_FLIP
2026-04-14 04:47:15.116939,-0.09330,0.03415,0.01650,657.89,NEAR_FLIP
2026-04-14 04:48:39.298161,-0.07717,0.04661,0.01952,459.18,NEAR_FLIP
2026-04-14 04:50:13.777506,-0.06519,0.04162,0.01846,412.65,NEAR_FLIP
2026-04-14 04:51:33.983384,-0.03318,0.04438,0.01297,656.77,NEAR_FLIP
2026-04-14 04:53:12.168971,0.09402,0.01107,0.00764,259.13,LOW_ALT
2026-04-14 04:54:34.268293,0.03944,0.01140,0.01527,657.62,NEAR_FLIP
2026-04-14 04:55:55.162911,-0.09613,0.02546,0.01794,665.46,NEAR_FLIP
2026-04-14 04:57:29.356170,-0.06172,0.04511,0.01492,409.60,NEAR_FLIP
2026-04-14 04:58:49.507582,0.00321,0.04521,0.01590,661.65,NEAR_FLIP
2026-04-14 05:00:09.766952,-0.13938,0.03304,0.01683,661.16,NEAR_FLIP
2026-04-14 05:01:34.830953,-0.06759,0.05905,0.01644,659.00,NEAR_FLIP
2026-04-14 05:02:56.070594,-0.11427,0.04877,0.01140,660.19,NEAR_FLIP
2026-04-14 05:04:20.518127,-0.06726,0.03326,0.01383,458.33,NEAR_FLIP
2026-04-14 05:05:43.077356,-0.04119,0.04751,0.01653,660.08,NEAR_FLIP
2026-04-14 05:07:07.269526,-0.09104,0.04112,0.01647,458.81,NEAR_FLIP
2026-04-14 05:08:35.924264,-0.07274,0.00004,0.02257,409.10,NEAR_FLIP
2026-04-14 05:10:04.109172,-0.06079,0.03277,0.01282,411.28,NEAR_FLIP
2026-04-14 05:11:27.656254,-0.04026,0.03432,0.01727,659.88,NEAR_FLIP
2026-04-14 05:12:50.074991,-0.06892,0.03376,0.02184,657.67,NEAR_FLIP
2026-04-14 05:14:16.993348,-0.05355,0.04083,0.01522,458.71,NEAR_FLIP
2026-04-14 05:15:42.164131,-0.06205,0.00521,0.00745,656.22,NEAR_FLIP
2026-04-14 05:17:06.355570,0.02697,0.07845,0.00734,655.33,NEAR_FLIP
2026-04-14 05:18:26.757327,-0.12945,0.04994,0.01201,661.24,NEAR_FLIP
2026-04-14 05:20:05.218523,0.09301,0.02977,0.02198,555.53,STUCK
2026-04-14 05:21:27.648062,-0.04024,0.07371,0.01724,657.67,NEAR_FLIP
2026-04-14 05:23:07.299642,-0.04794,0.00310,0.01379,59.99,FLEW
2026-04-14 05:24:33.749028,-0.06212,-0.00437,0.00748,656.63,NEAR_FLIP
2026-04-14 05:26:00.298765,-0.02463,-0.00156,0.02012,458.26,NEAR_FLIP
2026-04-14 05:27:24.415813,-0.08230,0.05161,0.01360,656.14,NEAR_FLIP
2026-04-14 05:28:51.264605,0.08059,-0.02209,0.01987,462.07,NEAR_FLIP
2026-04-14 05:30:13.720414,-0.12629,0.06674,0.00868,459.35,NEAR_FLIP
2026-04-14 05:31:35.811067,0.00436,-0.06181,0.01872,659.34,NEAR_FLIP
2026-04-14 05:33:02.047293,-0.06280,0.04407,0.01107,458.32,NEAR_FLIP
2026-04-14 05:34:25.197522,-0.06018,0.04781,0.01480,658.18,NEAR_FLIP
2026-04-14 05:35:53.630265,0.03711,0.01195,0.02242,657.30,NEAR_FLIP
2026-04-14 05:37:32.089785,0.06560,0.03441,0.01538,266.51,LOW_ALT
2026-04-14 05:38:52.841982,-0.11250,0.04921,0.01454,661.98,NEAR_FLIP
2026-04-14 05:40:31.432280,0.00087,-0.04859,0.00711,555.53,STUCK
2026-04-14 05:41:52.302246,-0.08249,0.07162,0.01114,659.47,NEAR_FLIP
2026-04-14 05:43:18.718925,0.05011,0.07004,0.02147,659.43,NEAR_FLIP
2026-04-14 05:44:57.528326,-0.04707,-0.02072,0.01418,555.23,STUCK
2026-04-14 05:46:17.684279,-0.03708,0.06810,0.01458,660.04,NEAR_FLIP
2026-04-14 05:47:56.128366,-0.09162,0.03066,0.01508,257.59,LOW_ALT
2026-04-14 05:49:18.908610,-0.05735,0.05354,0.01223,658.35,NEAR_FLIP
2026-04-14 05:50:43.345962,0.05755,0.00587,0.01250,460.25,NEAR_FLIP
2026-04-14 05:52:05.489954,0.03749,0.01479,0.01760,457.05,NEAR_FLIP
2026-04-14 05:53:43.997226,-0.09438,0.01525,0.01484,259.47,LOW_ALT
2026-04-14 05:55:06.739082,-0.10250,0.05339,0.01617,659.15,NEAR_FLIP
2026-04-14 05:56:31.214010,-0.02872,0.02668,0.01493,665.07,NEAR_FLIP
2026-04-14 05:57:51.916521,-0.11618,0.04575,0.01088,662.04,NEAR_FLIP
2026-04-14 05:59:30.471027,-0.04856,0.02345,0.01414,10.52,FLEW
2026-04-14 06:01:09.013436,-0.00058,0.04816,0.02328,57.55,FLEW
2026-04-14 06:02:41.144007,-0.05005,-0.04810,0.01783,410.28,NEAR_FLIP
2026-04-14 06:04:20.411508,-0.05241,0.06195,0.01699,554.39,STUCK
2026-04-14 06:05:42.609278,-0.11153,-0.00680,0.01205,656.62,NEAR_FLIP
2026-04-14 06:07:15.747472,-0.02138,-0.04930,0.01943,456.86,NEAR_FLIP
2026-04-14 06:08:44.182573,-0.04222,0.07462,0.01814,663.99,NEAR_FLIP
2026-04-14 06:10:06.625165,0.05086,0.04304,0.01779,660.79,NEAR_FLIP
2026-04-14 06:11:31.057095,-0.01469,0.06581,0.01435,457.95,NEAR_FLIP
2026-04-14 06:13:09.215995,0.05628,-0.00869,0.00677,259.25,LOW_ALT
2026-04-14 06:14:29.653925,0.09106,0.01181,0.00445,659.02,NEAR_FLIP
2026-04-14 06:16:05.887229,-0.02905,0.03331,0.01207,408.55,NEAR_FLIP
2026-04-14 06:17:26.265043,-0.10203,0.02145,0.02272,660.18,NEAR_FLIP
2026-04-14 06:19:04.516569,0.05977,-0.07036,0.01292,254.32,LOW_ALT
2026-04-14 06:20:31.690892,-0.09515,0.04974,0.01402,459.45,NEAR_FLIP
2026-04-14 06:21:55.916728,-0.09171,0.06223,0.01959,457.23,NEAR_FLIP
2026-04-14 06:23:28.127671,-0.13045,0.07342,0.00484,411.60,NEAR_FLIP
2026-04-14 06:24:50.282976,-0.02635,0.04477,0.01492,659.29,NEAR_FLIP
2026-04-14 06:26:10.740135,-0.10695,0.02670,0.01505,657.44,NEAR_FLIP
2026-04-14 06:27:37.523365,-0.10112,0.03869,0.01915,407.89,NEAR_FLIP
2026-04-14 06:29:12.059376,-0.04798,0.06027,0.02453,655.80,NEAR_FLIP
2026-04-14 06:30:33.232043,0.05513,0.03384,0.02410,662.18,NEAR_FLIP
2026-04-14 06:31:55.412690,0.00106,-0.05351,0.01312,661.63,NEAR_FLIP
2026-04-14 06:33:33.665956,-0.13614,-0.01568,0.02398,553.90,STUCK
2026-04-14 06:34:58.061603,-0.09649,0.03834,0.01428,458.95,NEAR_FLIP
2026-04-14 06:36:26.848082,-0.01589,0.04252,0.01192,455.54,NEAR_FLIP
2026-04-14 06:37:50.896210,-0.07006,0.03903,0.01298,9999.00,BRIDGE_FAIL
2026-04-14 06:39:13.151256,-0.05956,0.08000,0.01311,658.13,NEAR_FLIP
2026-04-14 06:40:37.373874,-0.01622,0.06534,0.02289,657.41,NEAR_FLIP
2026-04-14 06:42:02.087857,-0.01119,0.06341,0.01468,656.85,NEAR_FLIP
2026-04-14 06:43:28.635642,0.01591,-0.07481,0.01263,656.24,NEAR_FLIP
2026-04-14 06:44:53.371995,-0.06083,0.01678,0.01916,656.00,NEAR_FLIP
2026-04-14 06:46:17.754107,-0.03138,0.02385,0.01743,458.09,NEAR_FLIP
2026-04-14 06:47:42.251577,-0.07381,0.05659,0.01173,655.70,NEAR_FLIP
2026-04-14 06:49:10.527728,-0.04446,0.00333,0.01233,657.55,NEAR_FLIP
2026-04-14 06:50:34.821831,-0.05000,0.04891,0.01238,657.46,NEAR_FLIP
2026-04-14 06:52:01.252764,-0.04435,0.01966,0.01234,458.99,NEAR_FLIP
2026-04-14 06:53:27.708124,0.00913,0.00452,0.00342,656.02,NEAR_FLIP
2026-04-14 06:54:50.894639,0.09155,0.01879,0.01107,657.20,NEAR_FLIP
2026-04-14 06:56:14.445827,0.01871,0.07882,0.00794,459.01,NEAR_FLIP
2026-04-14 06:57:39.699425,-0.06829,0.03307,0.01337,655.90,NEAR_FLIP
2026-04-14 06:59:04.641123,-0.06697,0.06295,0.01362,657.05,NEAR_FLIP
2026-04-14 07:00:29.238874,-0.04609,0.04157,0.01642,657.95,NEAR_FLIP
2026-04-14 07:01:53.890151,-0.04349,0.06123,0.01287,666.64,NEAR_FLIP
